ReviewID,ProductID,CustomerID,Rating,ReviewText,ReviewDate,datasource
REV-002323,PROD-A-00184,CUST-A-01183,5,"Average product, nothing special.",2024-11-11,store-a
REV-002324,PB-00224,CB-00157,3,Quality could be better for the price.,2024-01-22,store-b
REV-002325,PROD-A-00346,CUST-A-00184,4,Arrived on time and works perfectly.,2025-07-13,store-a
REV-002326,PROD-A-00240,CUST-A-00071,1,"Broke after two weeks, terrible quality.",2025-04-02,store-a
REV-002327,PB-00203,CB-01071,5,Good but shipping was too slow.,2025-03-08,store-b
REV-002328,PB-00310,CB-00684,2,Arrived on time and works perfectly.,2024-03-11,store-b
REV-002329,PB-00345,CB-00107,4,"Okay for the price, gets the job done.",2024-08-03,store-b
REV-002330,PROD-A-00032,CUST-A-00255,5,"Perfect gift, the recipient loved it!",2024-08-11,store-a
REV-002331,PB-00196,CB-00679,1,"Perfect gift, the recipient loved it!",2025-12-01,store-b
REV-002332,PROD-A-00113,CUST-A-01104,2,"Average product, nothing special.",2025-08-10,store-a
REV-002333,PB-00109,CB-01179,2,Arrived on time and works perfectly.,2024-05-13,store-b
REV-002334,PROD-A-00068,CUST-A-00440,3,Exceeded my expectations in every way.,2024-05-04,store-a
REV-002335,PB-00058,CB-00842,1,Absolutely love it! Will buy again.,2025-04-25,store-b
REV-002336,PB-00039,CB-01420,5,Exceeded my expectations in every way.,2024-05-22,store-b
REV-002337,PB-00283,CB-01357,1,"Great product, exactly what I needed!",2025-05-30,store-b
REV-002338,PB-00383,CB-00638,3,Best purchase I've made this year!,2024-04-18,store-b
REV-002339,PROD-A-00403,CUST-A-01097,2,Absolutely love it! Will buy again.,2024-10-24,store-a
REV-002340,PROD-A-00430,CUST-A-01090,3,"Average product, nothing special.",2025-10-10,store-a
REV-002341,PB-00131,CB-00491,1,"Perfect gift, the recipient loved it!",2024-07-21,store-b
REV-002342,PB-00010,CB-00816,3,"Not as described, very disappointed.",2024-11-08,store-b
REV-002343,PB-00195,CB-00388,5,Arrived on time and works perfectly.,2025-07-24,store-b
REV-002344,PB-00351,CB-00968,1,"Average product, nothing special.",2025-03-19,store-b
REV-002345,PROD-A-00099,CUST-A-01910,5,Best purchase I've made this year!,2024-08-07,store-a
REV-002346,PROD-A-00413,CUST-A-00658,1,Absolutely love it! Will buy again.,2025-03-06,store-a
REV-002347,PB-00311,CB-01265,3,"Would not recommend, poor build quality.",2025-10-12,store-b
REV-002348,PROD-A-00262,CUST-A-00168,1,Best purchase I've made this year!,2025-10-26,store-a
REV-002349,PROD-A-00492,CUST-A-01383,4,Exceeded my expectations in every way.,2025-11-10,store-a
REV-002350,PB-00375,CB-00728,1,"Excellent value for money, highly recommend!",2024-02-13,store-b
REV-002351,PB-00033,CB-01154,1,Decent product for everyday use.,2024-04-01,store-b
REV-002352,PB-00109,CB-00288,1,Best purchase I've made this year!,2025-08-23,store-b
REV-002353,PROD-A-00024,CUST-A-01296,1,"Excellent value for money, highly recommend!",2025-11-23,store-a
REV-002354,PROD-A-00464,CUST-A-01016,1,"Average product, nothing special.",2024-09-20,store-a
REV-002355,PROD-A-00416,CUST-A-01412,3,Absolutely love it! Will buy again.,2025-04-13,store-a
REV-002356,PB-00318,CB-00312,4,"Great product, exactly what I needed!",2024-02-19,store-b
REV-002357,PROD-A-00259,CUST-A-00485,5,"Average product, nothing special.",2024-04-15,store-a
REV-002358,PROD-A-00226,CUST-A-01037,3,"Great product, exactly what I needed!",2025-03-06,store-a
REV-002359,PROD-A-00048,CUST-A-01779,5,Best purchase I've made this year!,2024-12-29,store-a
REV-002360,PB-00349,CB-00424,2,"Not as described, very disappointed.",2024-02-27,store-b
REV-002361,PB-00079,CB-00795,5,"Broke after two weeks, terrible quality.",2024-11-20,store-b
REV-002362,PROD-A-00306,CUST-A-01323,1,"Great product, exactly what I needed!",2025-03-10,store-a
REV-002363,PB-00207,CB-00315,4,"Excellent value for money, highly recommend!",2025-03-30,store-b
REV-002364,PROD-A-00116,CUST-A-00929,2,"Not as described, very disappointed.",2025-09-27,store-a
REV-002365,PROD-A-00049,CUST-A-01749,5,"Would not recommend, poor build quality.",2024-05-28,store-a
REV-002366,PROD-A-00376,CUST-A-01753,3,"Excellent value for money, highly recommend!",2025-09-23,store-a
REV-002367,PB-00304,CB-00332,5,"Average product, nothing special.",2024-06-24,store-b
REV-002368,PROD-A-00294,CUST-A-00496,2,Good but shipping was too slow.,2025-08-07,store-a
REV-002369,PROD-A-00388,CUST-A-01958,3,"Average product, nothing special.",2024-10-07,store-a
REV-002370,PB-00156,CB-00462,3,Best purchase I've made this year!,2024-11-09,store-b
REV-002371,PROD-A-00303,CUST-A-01292,5,"Great product, exactly what I needed!",2025-01-20,store-a
REV-002372,PROD-A-00122,CUST-A-00157,3,Absolutely love it! Will buy again.,2024-11-25,store-a
REV-002373,PROD-A-00051,CUST-A-00395,5,"Not as described, very disappointed.",2025-03-16,store-a
REV-002374,PB-00332,CB-00189,2,"Perfect gift, the recipient loved it!",2024-04-16,store-b
REV-002375,PB-00353,CB-01296,4,"Broke after two weeks, terrible quality.",2024-12-25,store-b
REV-002376,PROD-A-00112,CUST-A-00517,5,"Okay for the price, gets the job done.",2024-12-11,store-a
REV-002377,PROD-A-00343,CUST-A-01814,4,"Would not recommend, poor build quality.",2025-01-06,store-a
REV-002378,PB-00047,CB-01399,4,Good but shipping was too slow.,2025-09-26,store-b
REV-002379,PB-00127,CB-00905,2,Good but shipping was too slow.,2025-09-18,store-b
REV-002380,PB-00090,CB-00454,1,Exceeded my expectations in every way.,2024-02-29,store-b
REV-002381,PROD-A-00357,CUST-A-00774,1,"Great product, exactly what I needed!",2024-08-28,store-a
REV-002382,PB-00173,CB-00181,1,"Great product, exactly what I needed!",2025-01-10,store-b
REV-002383,PB-00167,CB-01311,4,"Excellent value for money, highly recommend!",2025-05-23,store-b
REV-002384,PB-00190,CB-00494,2,"Perfect gift, the recipient loved it!",2025-09-02,store-b
REV-002385,PB-00210,CB-01302,3,"Perfect gift, the recipient loved it!",2025-06-12,store-b
REV-002386,PROD-A-00070,CUST-A-01547,1,Exceeded my expectations in every way.,2024-04-11,store-a
REV-002387,PROD-A-00424,CUST-A-00311,5,"Okay for the price, gets the job done.",2024-01-20,store-a
REV-002388,PROD-A-00438,CUST-A-01639,4,"Excellent value for money, highly recommend!",2024-08-29,store-a
REV-002389,PROD-A-00057,CUST-A-00093,3,Arrived on time and works perfectly.,2024-01-18,store-a
REV-002390,PB-00274,CB-00001,4,Absolutely love it! Will buy again.,2025-08-27,store-b
REV-002391,PB-00166,CB-01027,4,Exceeded my expectations in every way.,2024-05-14,store-b
REV-002392,PB-00375,CB-01329,1,"Great product, exactly what I needed!",2025-05-28,store-b
REV-002393,PROD-A-00076,CUST-A-00082,4,"Broke after two weeks, terrible quality.",2024-08-28,store-a
REV-002394,PB-00229,CB-01039,2,"Average product, nothing special.",2024-03-28,store-b
REV-002395,PROD-A-00408,CUST-A-00354,2,"Broke after two weeks, terrible quality.",2025-05-11,store-a
REV-002396,PROD-A-00434,CUST-A-00853,5,"Would not recommend, poor build quality.",2024-10-14,store-a
REV-002397,PB-00355,CB-01298,4,"Average product, nothing special.",2025-06-12,store-b
REV-002398,PROD-A-00187,CUST-A-00299,3,Exceeded my expectations in every way.,2025-04-19,store-a
REV-002399,PB-00317,CB-01351,1,"Not as described, very disappointed.",2025-06-18,store-b
REV-002400,PROD-A-00110,CUST-A-01272,2,"Excellent value for money, highly recommend!",2025-10-15,store-a
REV-002401,PROD-A-00461,CUST-A-01124,4,Quality could be better for the price.,2025-11-18,store-a
REV-002402,PROD-A-00349,CUST-A-00190,3,Good but shipping was too slow.,2025-04-08,store-a
REV-002403,PB-00264,CB-01076,3,"Broke after two weeks, terrible quality.",2025-05-24,store-b
REV-002404,PROD-A-00056,CUST-A-00271,3,"Would not recommend, poor build quality.",2024-09-21,store-a
REV-002405,PROD-A-00328,CUST-A-00240,2,"Broke after two weeks, terrible quality.",2025-08-07,store-a
REV-002406,PB-00338,CB-00334,5,Decent product for everyday use.,2024-12-26,store-b
REV-002407,PROD-A-00330,CUST-A-01736,5,"Would not recommend, poor build quality.",2025-08-26,store-a
REV-002408,PB-00325,CB-00923,2,"Not as described, very disappointed.",2025-10-17,store-b
REV-002409,PB-00099,CB-01345,4,Arrived on time and works perfectly.,2025-11-22,store-b
REV-002410,PB-00217,CB-00832,1,Absolutely love it! Will buy again.,2024-04-16,store-b
REV-002411,PROD-A-00296,CUST-A-00234,4,Best purchase I've made this year!,2024-12-09,store-a
REV-002412,PROD-A-00493,CUST-A-00593,5,Absolutely love it! Will buy again.,2024-05-26,store-a
REV-002413,PROD-A-00070,CUST-A-01330,4,"Broke after two weeks, terrible quality.",2025-05-18,store-a
REV-002414,PROD-A-00103,CUST-A-01708,5,"Okay for the price, gets the job done.",2025-05-19,store-a
REV-002415,PROD-A-00101,CUST-A-00353,2,Exceeded my expectations in every way.,2024-12-20,store-a
REV-002416,PROD-A-00207,CUST-A-00541,2,"Not as described, very disappointed.",2024-12-26,store-a
REV-002417,PB-00155,CB-00136,1,Decent product for everyday use.,2025-05-27,store-b
REV-002418,PROD-A-00225,CUST-A-00374,2,Decent product for everyday use.,2024-07-15,store-a
REV-002419,PROD-A-00083,CUST-A-00179,5,Arrived on time and works perfectly.,2025-03-03,store-a
REV-002420,PB-00346,CB-00239,1,"Okay for the price, gets the job done.",2024-07-26,store-b
REV-002421,PROD-A-00092,CUST-A-01632,3,"Okay for the price, gets the job done.",2025-01-24,store-a
REV-002422,PB-00308,CB-01040,2,Quality could be better for the price.,2025-12-15,store-b
REV-002423,PB-00225,CB-00663,2,"Broke after two weeks, terrible quality.",2025-02-09,store-b
REV-002424,PROD-A-00167,CUST-A-00542,2,"Excellent value for money, highly recommend!",2025-10-12,store-a
REV-002425,PB-00005,CB-01479,1,Quality could be better for the price.,2024-09-08,store-b
REV-002426,PROD-A-00139,CUST-A-00802,5,"Great product, exactly what I needed!",2025-06-18,store-a
REV-002427,PROD-A-00320,CUST-A-01620,5,"Great product, exactly what I needed!",2025-11-03,store-a
REV-002428,PROD-A-00029,CUST-A-00510,2,Best purchase I've made this year!,2025-01-19,store-a
REV-002429,PB-00328,CB-00550,2,"Perfect gift, the recipient loved it!",2025-01-30,store-b
REV-002430,PB-00057,CB-01314,4,"Broke after two weeks, terrible quality.",2025-03-20,store-b
REV-002431,PB-00335,CB-00017,3,Best purchase I've made this year!,2024-10-15,store-b
REV-002432,PB-00341,CB-01432,4,"Would not recommend, poor build quality.",2024-10-05,store-b
REV-002433,PB-00026,CB-00975,3,"Great product, exactly what I needed!",2024-05-13,store-b
REV-002434,PB-00169,CB-00265,2,Quality could be better for the price.,2025-07-19,store-b
REV-002435,PROD-A-00385,CUST-A-00790,3,Quality could be better for the price.,2024-12-29,store-a
REV-002436,PB-00306,CB-01247,4,Quality could be better for the price.,2024-07-11,store-b
REV-002437,PROD-A-00296,CUST-A-00475,4,"Not as described, very disappointed.",2024-08-31,store-a
REV-002438,PB-00172,CB-00701,4,"Perfect gift, the recipient loved it!",2024-03-26,store-b
REV-002439,PROD-A-00420,CUST-A-01858,4,"Would not recommend, poor build quality.",2025-11-23,store-a
REV-002440,PB-00280,CB-00815,1,"Great product, exactly what I needed!",2025-12-09,store-b
REV-002441,PB-00069,CB-00582,2,Exceeded my expectations in every way.,2024-04-12,store-b
REV-002442,PB-00340,CB-00652,1,"Average product, nothing special.",2025-07-30,store-b
REV-002443,PROD-A-00200,CUST-A-01677,3,Decent product for everyday use.,2024-07-12,store-a
REV-002444,PB-00086,CB-00184,2,"Okay for the price, gets the job done.",2025-11-26,store-b
REV-002445,PROD-A-00373,CUST-A-00606,4,"Great product, exactly what I needed!",2025-05-06,store-a
REV-002446,PROD-A-00062,CUST-A-00412,3,"Would not recommend, poor build quality.",2025-01-29,store-a
REV-002447,PROD-A-00236,CUST-A-01267,1,"Broke after two weeks, terrible quality.",2025-02-09,store-a
REV-002448,PB-00175,CB-00885,1,"Great product, exactly what I needed!",2025-09-06,store-b
REV-002449,PROD-A-00179,CUST-A-00690,5,"Okay for the price, gets the job done.",2024-10-28,store-a
REV-002450,PB-00371,CB-00047,3,Arrived on time and works perfectly.,2025-10-27,store-b
REV-002451,PB-00045,CB-01425,5,Best purchase I've made this year!,2024-08-28,store-b
REV-002452,PROD-A-00137,CUST-A-01186,3,"Broke after two weeks, terrible quality.",2025-08-17,store-a
REV-002453,PROD-A-00116,CUST-A-00154,5,Arrived on time and works perfectly.,2024-07-26,store-a
REV-002454,PB-00331,CB-01306,5,"Broke after two weeks, terrible quality.",2025-03-29,store-b
REV-002455,PROD-A-00352,CUST-A-00316,5,"Not as described, very disappointed.",2024-06-25,store-a
REV-002456,PROD-A-00347,CUST-A-01684,3,Absolutely love it! Will buy again.,2024-02-25,store-a
REV-002457,PROD-A-00463,CUST-A-01081,3,Exceeded my expectations in every way.,2024-02-15,store-a
REV-002458,PROD-A-00316,CUST-A-00066,1,"Excellent value for money, highly recommend!",2024-08-05,store-a
REV-002459,PROD-A-00427,CUST-A-00374,3,Arrived on time and works perfectly.,2024-04-05,store-a
REV-002460,PROD-A-00212,CUST-A-01960,5,Quality could be better for the price.,2025-12-20,store-a
REV-002461,PROD-A-00317,CUST-A-01447,2,Exceeded my expectations in every way.,2024-09-14,store-a
REV-002462,PROD-A-00191,CUST-A-00071,3,Best purchase I've made this year!,2024-05-01,store-a
REV-002463,PB-00176,CB-00337,1,"Great product, exactly what I needed!",2024-07-17,store-b
REV-002464,PROD-A-00336,CUST-A-00200,3,"Not as described, very disappointed.",2025-02-02,store-a
REV-002465,PROD-A-00498,CUST-A-01909,4,"Would not recommend, poor build quality.",2025-09-22,store-a
REV-002466,PB-00400,CB-01271,3,Best purchase I've made this year!,2024-05-21,store-b
REV-002467,PB-00117,CB-00780,4,"Would not recommend, poor build quality.",2025-03-25,store-b
REV-002468,PB-00284,CB-00122,1,"Average product, nothing special.",2025-01-21,store-b
REV-002469,PROD-A-00213,CUST-A-00617,4,Decent product for everyday use.,2024-11-09,store-a
REV-002470,PROD-A-00253,CUST-A-01622,4,Best purchase I've made this year!,2025-07-11,store-a
REV-002471,PROD-A-00044,CUST-A-01035,5,"Not as described, very disappointed.",2025-08-14,store-a
REV-002472,PB-00139,CB-00003,2,Quality could be better for the price.,2024-12-25,store-b
REV-002473,PROD-A-00026,CUST-A-00577,3,"Perfect gift, the recipient loved it!",2024-10-01,store-a
REV-002474,PROD-A-00330,CUST-A-00663,4,"Broke after two weeks, terrible quality.",2025-04-13,store-a
REV-002475,PROD-A-00203,CUST-A-01849,1,"Okay for the price, gets the job done.",2024-04-28,store-a
REV-002476,PROD-A-00222,CUST-A-00977,2,"Great product, exactly what I needed!",2025-04-03,store-a
REV-002477,PB-00296,CB-01353,5,"Would not recommend, poor build quality.",2024-07-18,store-b
REV-002478,PROD-A-00340,CUST-A-01319,3,"Not as described, very disappointed.",2025-03-03,store-a
REV-002479,PROD-A-00493,CUST-A-00719,2,Arrived on time and works perfectly.,2025-10-08,store-a
REV-002480,PROD-A-00467,CUST-A-00356,1,Good but shipping was too slow.,2024-05-10,store-a
REV-002481,PROD-A-00285,CUST-A-01875,4,"Okay for the price, gets the job done.",2024-12-03,store-a
REV-002482,PROD-A-00286,CUST-A-01646,2,"Excellent value for money, highly recommend!",2024-11-26,store-a
REV-002483,PROD-A-00438,CUST-A-01702,5,"Perfect gift, the recipient loved it!",2025-10-20,store-a
REV-002484,PB-00070,CB-01442,1,Absolutely love it! Will buy again.,2024-04-18,store-b
REV-002485,PB-00318,CB-01167,4,"Okay for the price, gets the job done.",2025-02-28,store-b
REV-002486,PROD-A-00169,CUST-A-01410,1,Arrived on time and works perfectly.,2025-09-01,store-a
REV-002487,PROD-A-00055,CUST-A-01837,1,"Average product, nothing special.",2025-02-13,store-a
REV-002488,PB-00371,CB-01449,3,"Not as described, very disappointed.",2024-12-08,store-b
REV-002489,PROD-A-00414,CUST-A-01899,2,Arrived on time and works perfectly.,2025-01-27,store-a
REV-002490,PB-00168,CB-00375,3,Quality could be better for the price.,2025-01-09,store-b
REV-002491,PROD-A-00237,CUST-A-01749,2,"Perfect gift, the recipient loved it!",2025-05-13,store-a
REV-002492,PB-00369,CB-01188,4,Quality could be better for the price.,2024-11-30,store-b
REV-002493,PROD-A-00367,CUST-A-00276,1,Exceeded my expectations in every way.,2025-03-27,store-a
REV-002494,PB-00217,CB-00697,2,Arrived on time and works perfectly.,2025-05-16,store-b
REV-002495,PROD-A-00029,CUST-A-00633,1,"Average product, nothing special.",2024-09-11,store-a
REV-002496,PB-00191,CB-00257,3,"Excellent value for money, highly recommend!",2025-07-03,store-b
REV-002497,PB-00238,CB-00669,4,Decent product for everyday use.,2024-12-22,store-b
REV-002498,PROD-A-00359,CUST-A-00429,1,"Average product, nothing special.",2025-06-18,store-a
REV-002499,PROD-A-00273,CUST-A-00339,4,Absolutely love it! Will buy again.,2025-08-18,store-a
REV-002500,PB-00072,CB-01258,1,"Perfect gift, the recipient loved it!",2025-09-07,store-b
REV-002501,PROD-A-00303,CUST-A-01406,5,"Broke after two weeks, terrible quality.",2024-09-17,store-a
REV-002502,PB-00224,CB-01382,4,"Excellent value for money, highly recommend!",2025-01-11,store-b
REV-002503,PROD-A-00319,CUST-A-00991,4,"Great product, exactly what I needed!",2024-11-26,store-a
REV-002504,PROD-A-00478,CUST-A-01601,3,Good but shipping was too slow.,2025-07-27,store-a
REV-002505,PROD-A-00199,CUST-A-01961,3,"Would not recommend, poor build quality.",2024-12-25,store-a
REV-002506,PROD-A-00081,CUST-A-01901,5,"Not as described, very disappointed.",2025-07-23,store-a
REV-002507,PROD-A-00063,CUST-A-00849,3,Quality could be better for the price.,2025-10-03,store-a
REV-002508,PB-00099,CB-01189,5,"Average product, nothing special.",2024-09-14,store-b
REV-002509,PB-00040,CB-00557,1,Absolutely love it! Will buy again.,2025-10-29,store-b
REV-002510,PROD-A-00154,CUST-A-01689,1,"Excellent value for money, highly recommend!",2024-02-29,store-a
REV-002511,PB-00115,CB-01156,3,Good but shipping was too slow.,2024-05-22,store-b
REV-002512,PROD-A-00265,CUST-A-00103,5,Best purchase I've made this year!,2025-01-09,store-a
REV-002513,PROD-A-00076,CUST-A-01238,5,Quality could be better for the price.,2025-06-16,store-a
REV-002514,PROD-A-00151,CUST-A-00236,1,"Perfect gift, the recipient loved it!",2025-12-23,store-a
REV-002515,PROD-A-00023,CUST-A-00444,4,Absolutely love it! Will buy again.,2024-08-12,store-a
